amfi_code,fund_house,scheme_name,category,sub_category,plan,launch_date,benchmark,expense_ratio_pct,exit_load_pct,min_sip_amount,min_lumpsum_amount,fund_manager,risk_category,sebi_category_code,source_file,[TRUNCATED_CONTENT_REPLACED_WITH_FULL_FILE_FOR_MOVE],date,aum_lakh_crore,aum_crore,num_schemes,month,sip_inflow_crore,active_sip_accounts_crore,new_sip_accounts_lakh,sip_aum_lakh_crore,yoy_growth_pct,net_inflow_crore,total_folios_crore,equity_folios_crore,debt_folios_crore,hybrid_folios_crore,others_folios_crore,return_1yr_pct,return_3yr_pct,return_5yr_pct,benchmark_3yr_pct,alpha,beta,sharpe_ratio,sortino_ratio,std_dev_ann_pct,max_drawdown_pct,morningstar_rating,risk_grade,investor_id,transaction_date,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status,stock_symbol,stock_name,sector,weight_pct,market_value_cr,current_price_inr,portfolio_date,index_name,close_value,nav
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,22735.91,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,22420.47,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,22650.74,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,22929.48,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,22884.85,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,22709.62,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,22490.05,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,22439.05,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,22243.53,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,22207.46,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,22110.53,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21873.88,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21757.43,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21776.98,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21618.96,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21560.82,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21723.49,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21594.36,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21435.0,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21460.45,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21670.03,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21751.37,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21636.51,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21521.66,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21440.2,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21386.9,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21833.13,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21860.06,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,22193.05,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,22353.15,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21904.89,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21823.42,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21820.83,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21860.32,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21882.13,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21585.33,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21285.85,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21287.69,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21226.63,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21458.83,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21469.47,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21614.9,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21740.08,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21737.68,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21945.12,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21871.8,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21872.35,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21894.68,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21753.58,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21557.84,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21341.42,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21169.13,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21155.33,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21218.4,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21010.6,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21029.77,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,20995.61,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21165.71,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21088.33,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21373.95,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21517.91,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21469.52,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21383.49,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21549.43,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21500.74,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21517.68,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21438.01,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21350.68,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21147.94,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21396.52,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21337.55,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21371.25,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21467.6,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21717.8,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21628.92,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21234.91,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21260.85,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21358.1,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21273.83,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21379.73,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21390.01,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21338.71,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21582.0,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21535.65,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21840.26,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21856.57,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21718.53,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21392.39,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21612.32,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21792.31,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21945.2,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,22187.83,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,22527.48,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,22146.78,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21838.5,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21798.66,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21984.51,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,22047.05,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,22110.15,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2024-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,22040.14,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21898.36,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2025-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21891.34,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2025-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21856.17,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2025-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21786.26,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2025-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21909.21,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2025-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21917.86,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2025-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,22007.87,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2025-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21998.22,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2025-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,22132.75,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2025-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21943.93,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2025-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21701.58,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2025-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21652.11,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2025-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21798.48,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21744.26,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2025-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,22120.01,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2025-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21946.64,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2025-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21922.3,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2025-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21605.35,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2025-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21878.84,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2025-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21867.68,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2025-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21460.36,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2025-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21415.14,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2025-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,20978.61,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2025-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21199.23,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2025-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21051.69,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2025-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21068.72,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2025-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,20951.31,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2025-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,20926.99,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2025-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21075.16,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2025-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21015.32,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2025-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,21121.5,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2025-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,20650.3,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2025-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,20445.87,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2025-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,20464.36,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2025-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,20353.97,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2025-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,20560.37,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2025-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,20711.63,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2025-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,20954.15,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2025-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,20981.05,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2025-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,20863.63,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2025-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,20978.52,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2025-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,20808.01,
